CR_TIME,INVOICE_SER,INVOICE_NO,INVOICE_DATE,ITEM_CODE,ITEM_NAME,SUPPLIER_CODE,SUPPLIER_NAME,STATUS,STATUS_NAME,ITEM_OUT_STATUS,STATUS_DESC,QTY_INVOICE,RETURN_QTY,QTY_PACK,QTY_UNIT,TOTAL_VALUE_INVOICE,BASE_PRICE,PHARMAIST_PRICE,COMMUNITY_PRICE,EXPIRE_DATE,BATCH_NO,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_ADDRESS,CUSTOMER_TYPE_CODE,EGYDRUG_CUSTOMER_TYPE,CUST_FAMILY,BRANCH_CODE,BRANCH_NAME,PROVINCE_CODE,PROVINCE_NAME,MRKZ_C,MRKZ_N,sheet src,Year,Month
2025-01-13 10:27:37,24856533,127414,2025-01-13 10:25:56,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 13:16:23,24868255,127547,2025-01-13 13:14:26,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 12:17:17,24864059,127479,2025-01-13 12:16:05,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 12:22:52,24864409,127490,2025-01-13 12:21:59,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 12:37:08,24865318,127507,2025-01-13 12:35:51,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 12:41:25,24865598,127511,2025-01-13 12:40:09,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 12:45:19,24865873,127515,2025-01-13 12:44:33,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-13 13:02:53,24867240,127535,2025-01-13 13:00:05,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-14 13:29:32,24896744,146426,2025-01-14 13:25:04,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60222,صيدلية كهرباء - المعادى,0,0,0,0,Ph,2025,1
2025-01-15 11:28:16,24915497,127750,2025-01-15 11:23:32,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 11:00:08,24913420,127726,2025-01-15 10:58:52,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 11:20:14,24914869,127745,2025-01-15 11:18:55,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 11:11:46,24914284,73437,2025-01-15 11:10:37,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,350.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-15 09:50:06,24910420,127686,2025-01-15 09:46:34,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,700.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 10:00:01,24910760,127693,2025-01-15 09:55:25,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 10:03:57,24910922,127695,2025-01-15 10:01:09,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 10:26:00,24911847,127709,2025-01-15 10:24:16,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 10:31:46,24912126,127714,2025-01-15 10:30:37,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-15 09:44:13,24910223,127683,2025-01-15 09:43:31,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 10:11:38,24939544,127804,2025-01-16 10:11:14,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,700.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 10:33:26,24940667,127817,2025-01-16 10:24:34,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 10:39:46,24941050,127822,2025-01-16 10:38:39,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 10:51:40,24941877,127832,2025-01-16 10:47:49,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 11:01:48,24942549,127836,2025-01-16 10:59:48,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 12:20:32,24946516,127858,2025-01-16 12:15:48,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-16 12:06:21,24945418,127848,2025-01-16 12:03:18,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60220,صيدلية كهرباء - الحلمية,0,0,0,0,Ph,2025,1
2025-01-18 12:26:05,24974506,73550,2025-01-18 12:21:59,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-16 16:28:10,24960013,146631,2025-01-16 16:23:00,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60222,صيدلية كهرباء - المعادى,0,0,0,0,Ph,2025,1
2025-01-19 17:47:16,25012025,146753,2025-01-19 17:43:30,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60222,صيدلية كهرباء - المعادى,0,0,0,0,Ph,2025,1
2025-01-19 15:13:14,25009505,146717,2025-01-19 15:08:15,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60222,صيدلية كهرباء - المعادى,0,0,0,0,Ph,2025,1
2025-01-21 10:48:23,25047813,149364,2025-01-21 10:41:13,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60112,صيدلية دير الملاك,0,0,0,0,Ph,2025,1
2025-01-21 15:36:53,25066203,73661,2025-01-21 15:34:28,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-27 12:48:24,25184083,73915,2025-01-27 12:45:25,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-29 17:31:03,25241582,73977,2025-01-29 17:29:15,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-06-01,101519CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 11:53:47,24581575,247482,2025-01-01 11:50:14,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60221,صيدلية كهرباء - مدينة نصر,0,0,0,0,Ph,2025,1
2025-01-01 10:07:59,24572153,72780,2025-01-01 10:05:21,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 12:03:55,24582492,72804,2025-01-01 11:57:15,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 12:41:49,24585376,72816,2025-01-01 12:31:03,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 12:42:48,24585436,72817,2025-01-01 12:42:01,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 15:54:00,24598578,101916,2025-01-01 15:52:19,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-01 11:30:30,24579471,101824,2025-01-01 11:26:53,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,590.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-01 13:25:48,24589146,247569,2025-01-01 13:25:02,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60221,صيدلية كهرباء - مدينة نصر,0,0,0,0,Ph,2025,1
2025-01-02 10:30:57,24608347,72905,2025-01-02 10:20:25,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,590.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 12:05:28,24582608,247489,2025-01-01 12:03:23,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60221,صيدلية كهرباء - مدينة نصر,0,0,0,0,Ph,2025,1
2025-01-01 13:01:51,24587057,72821,2025-01-01 13:00:36,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-01 15:14:21,24597324,101906,2025-01-01 15:13:28,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-01 15:21:13,24597667,101908,2025-01-01 15:19:48,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-02 11:57:45,24615629,72928,2025-01-02 11:57:09,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-02 11:34:38,24613628,72920,2025-01-02 11:33:09,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-02 10:40:23,24609141,72909,2025-01-02 10:39:09,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-02 11:25:11,24612886,101948,2025-01-02 11:24:16,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-02 14:43:10,24628562,102048,2025-01-02 14:42:38,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-02 12:39:11,24618777,72941,2025-01-02 12:30:49,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-04 11:56:36,24648688,102147,2025-01-04 11:54:48,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60109,صيدلية الزمالك,0,0,0,0,Ph,2025,1
2025-01-04 13:02:39,24652434,458763,2025-01-04 13:00:24,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 10:08:29,24641457,458604,2025-01-04 10:03:38,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 10:55:15,24644051,72966,2025-01-04 10:51:17,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-04 11:00:08,24644396,72967,2025-01-04 10:56:12,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-04 11:09:12,24645077,72969,2025-01-04 11:07:41,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60105,صيدلية باب اللوق,0,0,0,0,Ph,2025,1
2025-01-04 11:01:46,24644505,458650,2025-01-04 11:01:29,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 11:04:54,24644730,458652,2025-01-04 11:02:09,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 11:18:08,24645750,458661,2025-01-04 11:14:06,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 11:35:52,24647143,458679,2025-01-04 11:33:03,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 11:40:12,24647503,458685,2025-01-04 11:37:05,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
2025-01-04 10:57:34,24644196,458646,2025-01-04 10:54:42,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101342CB,p001600,شركة الخدمات الطبية - للعاملين بالكهرباء,,6.0,0,0.0,60217,صيدلية كهرباء - السبتية,0,0,0,0,Ph,2025,1
